move_dur,added_mass,target,eff_mass,eff_mass_mean,sum_t2
0.3,9,3,10.694,10.693,1.7651
0.3,9,4,12.212,12.162,2.7414
0.3,9,5,10.949,10.81,2.0609
0.3,9,6,12.742,12.45,2.4317
0.3,9,7,10.718,10.694,1.6642
0.3,9,8,12.135,12.158,2.7292
0.35,9,1,10.694,10.799,2.2169
0.35,9,2,12.212,12.427,2.6904
0.35,9,3,10.694,10.693,1.8762
0.35,9,4,12.212,12.162,2.9373
0.35,9,5,10.949,10.809,2.2155
0.35,9,6,12.742,12.448,2.6306
0.35,9,7,10.718,10.694,1.8043
0.35,9,8,12.135,12.159,2.9338
0.4,9,1,10.694,10.799,2.0575
0.4,9,2,12.212,12.428,2.4859
0.4,9,3,10.694,10.693,1.7291
0.4,9,4,12.212,12.161,2.7253
0.4,9,5,10.949,10.808,2.0573
0.4,9,6,12.742,12.447,2.4532
0.4,9,7,10.718,10.694,1.6884
0.4,9,8,12.135,12.159,2.7244
0.45,9,1,10.694,10.8,1.7464
0.45,9,2,12.212,12.429,2.1033
0.45,9,3,10.694,10.693,1.4603
0.45,9,4,12.212,12.161,2.3131
0.45,9,5,10.949,10.808,1.7459
0.45,9,6,12.742,12.445,2.0873
0.45,9,7,10.718,10.693,1.4413
0.45,9,8,12.135,12.159,2.3121
0.5,9,1,10.694,10.8,1.4138
0.5,9,2,12.212,12.429,1.699
0.5,9,3,10.694,10.693,1.1786
0.5,9,4,12.212,12.161,1.8726
0.5,9,5,10.949,10.807,1.4131
0.5,9,6,12.742,12.445,1.6918
0.5,9,7,10.718,10.693,1.1712
0.5,9,8,12.135,12.159,1.8714
0.55,9,1,10.694,10.8,1.1218
0.55,9,2,12.212,12.43,1.3462
0.55,9,3,10.694,10.693,0.93387
0.55,9,4,12.212,12.161,1.486
0.55,9,5,10.949,10.807,1.1211
0.55,9,6,12.742,12.444,1.3431
0.55,9,7,10.718,10.693,0.93156
0.55,9,8,12.135,12.159,1.4849
0.6,9,1,10.694,10.8,0.88656
0.6,9,2,12.212,12.43,1.0629
0.6,9,3,10.694,10.693,0.7377
0.6,9,4,12.212,12.161,1.1744
0.6,9,5,10.949,10.807,0.88607
0.6,9,6,12.742,12.443,1.0617
0.6,9,7,10.718,10.693,0.73736
0.6,9,8,12.135,12.159,1.1737
0.65,9,1,10.694,10.801,0.70427
0.65,9,2,12.212,12.431,0.84377
0.65,9,3,10.694,10.693,0.58602
0.65,9,4,12.212,12.161,0.93301
0.65,9,5,10.949,10.806,0.70396
0.65,9,6,12.742,12.442,0.84345
0.65,9,7,10.718,10.693,0.58632
0.65,9,8,12.135,12.159,0.93258
0.7,9,1,10.694,10.801,0.56508
0.7,9,2,12.212,12.431,0.67673
0.7,9,3,10.694,10.693,0.4703
0.7,9,4,12.212,12.161,0.74866
0.7,9,5,10.949,10.806,0.56489
0.7,9,6,12.742,12.442,0.67673
0.7,9,7,10.718,10.693,0.47072
0.7,9,8,12.135,12.159,0.7484
0.75,9,1,10.694,10.801,0.45892
0.75,9,2,12.212,12.431,0.54947
0.75,9,3,10.694,10.693,0.38205
0.75,9,4,12.212,12.16,0.60804
0.75,9,5,10.949,10.806,0.45881
0.75,9,6,12.742,12.442,0.54956
0.75,9,7,10.718,10.693,0.38241
0.75,9,8,12.135,12.159,0.60789
0.8,9,1,10.694,10.801,0.37738
0.8,9,2,12.212,12.431,0.45178
0.8,9,3,10.694,10.693,0.31425
0.8,9,4,12.212,12.16,0.50002
0.8,9,5,10.949,10.806,0.37732
0.8,9,6,12.742,12.441,0.45188
0.8,9,7,10.718,10.693,0.31451
0.8,9,8,12.135,12.159,0.49993
0.85,9,1,10.694,10.801,0.31402
0.85,9,2,12.212,12.432,0.37591
0.85,9,3,10.694,10.693,0.26155
0.85,9,4,12.212,12.16,0.41608
0.85,9,5,10.949,10.805,0.31398
0.85,9,6,12.742,12.441,0.37599
0.85,9,7,10.718,10.693,0.26172
0.85,9,8,12.135,12.159,0.41602
0.9,9,1,10.694,10.801,0.26413
0.9,9,2,12.212,12.432,0.31619
0.9,9,3,10.694,10.693,0.22003
0.9,9,4,12.212,12.16,0.34998
0.9,9,5,10.949,10.805,0.26411
0.9,9,6,12.742,12.44,0.31624
0.9,9,7,10.718,10.693,0.22014
0.9,9,8,12.135,12.159,0.34995
0.95,9,1,10.694,10.801,0.22433
0.95,9,2,12.212,12.432,0.26854
0.95,9,3,10.694,10.693,0.1869
0.95,9,4,12.212,12.16,0.29725
0.95,9,5,10.949,10.805,0.22432
0.95,9,6,12.742,12.44,0.26858
0.95,9,7,10.718,10.693,0.18697
0.95,9,8,12.135,12.159,0.29723
1,9,1,10.694,10.801,0.19218
1,9,2,12.212,12.432,0.23006
1,9,3,10.694,10.693,0.16013
1,9,4,12.212,12.16,0.25465
1,9,5,10.949,10.805,0.19218
1,9,6,12.742,12.44,0.23008
1,9,7,10.718,10.693,0.16017
1,9,8,12.135,12.159,0.25464
1.05,9,1,10.694,10.801,0.16593
1.05,9,2,12.212,12.432,0.19863
1.05,9,3,10.694,10.693,0.13826
1.05,9,4,12.212,12.16,0.21986
1.05,9,5,10.949,10.805,0.16592
1.05,9,6,12.742,12.44,0.19864
1.05,9,7,10.718,10.693,0.13828
1.05,9,8,12.135,12.159,0.21985
1.1,9,1,10.694,10.801,0.14426
1.1,9,2,12.212,12.432,0.17269
1.1,9,3,10.694,10.693,0.12021
1.1,9,4,12.212,12.16,0.19115
1.1,9,5,10.949,10.805,0.14426
1.1,9,6,12.742,12.44,0.1727
1.1,9,7,10.718,10.693,0.12023
1.1,9,8,12.135,12.159,0.19115
1.15,9,1,10.694,10.802,0.12622
1.15,9,2,12.212,12.433,0.15109
1.15,9,3,10.694,10.693,0.10518
1.15,9,4,12.212,12.16,0.16724
1.15,9,5,10.949,10.805,0.12622
1.15,9,6,12.742,12.439,0.1511
1.15,9,7,10.718,10.693,0.10519
1.15,9,8,12.135,12.159,0.16724
1.2,9,1,10.694,10.802,0.11107
1.2,9,2,12.212,12.433,0.13296
1.2,9,3,10.694,10.693,0.09256
1.2,9,4,12.212,12.16,0.14717
1.2,9,5,10.949,10.805,0.11107
1.2,9,6,12.742,12.439,0.13296
1.2,9,7,10.718,10.693,0.092564
1.2,9,8,12.135,12.159,0.14717
1.25,9,1,10.694,10.802,0.098255
1.25,9,2,12.212,12.433,0.11762
1.25,9,3,10.694,10.693,0.081882
1.25,9,4,12.212,12.16,0.13019
1.25,9,5,10.949,10.805,0.098254
1.25,9,6,12.742,12.439,0.11762
1.25,9,7,10.718,10.693,0.081885
1.25,9,8,12.135,12.159,0.13019
1.3,9,1,10.694,10.802,0.087341
1.3,9,2,12.212,12.433,0.10455
1.3,9,3,10.694,10.693,0.072788
1.3,9,4,12.212,12.16,0.11573
1.3,9,5,10.949,10.805,0.087341
1.3,9,6,12.742,12.439,0.10455
1.3,9,7,10.718,10.693,0.072789
1.3,9,8,12.135,12.159,0.11573
1.35,9,1,10.694,10.802,0.077987
1.35,9,2,12.212,12.433,0.093356
1.35,9,3,10.694,10.693,0.064993
1.35,9,4,12.212,12.16,0.10334
1.35,9,5,10.949,10.804,0.077987
1.35,9,6,12.742,12.439,0.093357
1.35,9,7,10.718,10.693,0.064994
1.35,9,8,12.135,12.159,0.10334
1.4,9,1,10.694,10.802,0.069923
1.4,9,2,12.212,12.433,0.083703
1.4,9,3,10.694,10.693,0.058273
1.4,9,4,12.212,12.16,0.092651
1.4,9,5,10.949,10.804,0.069923
1.4,9,6,12.742,12.439,0.083704
1.4,9,7,10.718,10.693,0.058273
1.4,9,8,12.135,12.159,0.092651
1.45,9,1,10.694,10.802,0.062934
1.45,9,2,12.212,12.433,0.075337
1.45,9,3,10.694,10.693,0.052449
1.45,9,4,12.212,12.16,0.08339
1.45,9,5,10.949,10.804,0.062934
1.45,9,6,12.742,12.439,0.075337
1.45,9,7,10.718,10.693,0.052449
1.45,9,8,12.135,12.159,0.08339
1.5,9,1,10.694,10.802,0.056847
1.5,9,2,12.212,12.433,0.06805
1.5,9,3,10.694,10.693,0.047376
1.5,9,4,12.212,12.16,0.075325
1.5,9,5,10.949,10.804,0.056847
1.5,9,6,12.742,12.438,0.068051
1.5,9,7,10.718,10.693,0.047376
1.5,9,8,12.135,12.159,0.075325
1.55,9,1,10.694,10.802,0.051521
1.55,9,2,12.212,12.433,0.061674
1.55,9,3,10.694,10.693,0.042937
1.55,9,4,12.212,12.16,0.068267
1.55,9,5,10.949,10.804,0.051521
1.55,9,6,12.742,12.438,0.061674
1.55,9,7,10.718,10.693,0.042937
1.55,9,8,12.135,12.159,0.068267
1.6,9,1,10.694,10.802,0.046839
1.6,9,2,12.212,12.433,0.05607
1.6,9,3,10.694,10.693,0.039036
1.6,9,4,12.212,12.16,0.062064
1.6,9,5,10.949,10.804,0.046839
1.6,9,6,12.742,12.438,0.05607
1.6,9,7,10.718,10.693,0.039036
1.6,9,8,12.135,12.159,0.062064
1.65,9,1,10.694,10.802,0.042709
1.65,9,2,12.212,12.433,0.051125
1.65,9,3,10.694,10.693,0.035593
1.65,9,4,12.212,12.16,0.056591
1.65,9,5,10.949,10.804,0.042709
1.65,9,6,12.742,12.438,0.051125
1.65,9,7,10.718,10.693,0.035593
1.65,9,8,12.135,12.159,0.056591
1.7,9,1,10.694,10.802,0.03905
1.7,9,2,12.212,12.433,0.046745
1.7,9,3,10.694,10.693,0.032544
1.7,9,4,12.212,12.16,0.051742
1.7,9,5,10.949,10.804,0.03905
1.7,9,6,12.742,12.438,0.046745
1.7,9,7,10.718,10.693,0.032544
1.7,9,8,12.135,12.159,0.051742
1.75,9,1,10.694,10.802,0.035797
1.75,9,2,12.212,12.433,0.042852
1.75,9,3,10.694,10.693,0.029833
1.75,9,4,12.212,12.16,0.047433
1.75,9,5,10.949,10.804,0.035797
1.75,9,6,12.742,12.438,0.042852
1.75,9,7,10.718,10.693,0.029833
1.75,9,8,12.135,12.159,0.047433
1.8,9,1,10.694,10.802,0.032896
1.8,9,2,12.212,12.434,0.039379
1.8,9,3,10.694,10.693,0.027415
1.8,9,4,12.212,12.16,0.043589
1.8,9,5,10.949,10.804,0.032896
1.8,9,6,12.742,12.438,0.039379
1.8,9,7,10.718,10.693,0.027415
1.8,9,8,12.135,12.159,0.043589
1.85,9,1,10.694,10.802,0.0303
1.85,9,2,12.212,12.434,0.036272
1.85,9,3,10.694,10.693,0.025252
1.85,9,4,12.212,12.16,0.040149
1.85,9,5,10.949,10.804,0.0303
1.85,9,6,12.742,12.438,0.036272
1.85,9,7,10.718,10.693,0.025252
1.85,9,8,12.135,12.159,0.040149
1.9,9,1,10.694,10.802,0.02797
1.9,9,2,12.212,12.434,0.033483
1.9,9,3,10.694,10.693,0.02331
1.9,9,4,12.212,12.16,0.037062
1.9,9,5,10.949,10.804,0.02797
1.9,9,6,12.742,12.438,0.033483
1.9,9,7,10.718,10.693,0.02331
1.9,9,8,12.135,12.159,0.037062
1.95,9,1,10.694,10.802,0.025874
1.95,9,2,12.212,12.434,0.030972
1.95,9,3,10.694,10.693,0.021563
1.95,9,4,12.212,12.16,0.034283
1.95,9,5,10.949,10.804,0.025874
1.95,9,6,12.742,12.438,0.030972
1.95,9,7,10.718,10.693,0.021563
1.95,9,8,12.135,12.159,0.034283
2,9,1,10.694,10.802,0.023981
2,9,2,12.212,12.434,0.028707
2,9,3,10.694,10.693,0.019986
2,9,4,12.212,12.16,0.031776
2,9,5,10.949,10.804,0.023981
2,9,6,12.742,12.438,0.028707
2,9,7,10.718,10.693,0.019986
2,9,8,12.135,12.159,0.031776
0.3,9.5,1,11.196,11.3,2.0818
0.3,9.5,2,12.715,12.93,2.5411
0.3,9.5,3,11.196,11.194,1.7772
0.3,9.5,4,12.715,12.665,2.7602
0.3,9.5,5,11.452,11.312,2.0751
0.3,9.5,6,13.247,12.955,2.4483
0.3,9.5,7,11.218,11.195,1.6756
0.3,9.5,8,12.637,12.661,2.7479
0.35,9.5,1,11.196,11.301,2.2321
0.35,9.5,2,12.715,12.931,2.7089
0.35,9.5,3,11.196,11.194,1.8891
0.35,9.5,4,12.715,12.664,2.9575
0.35,9.5,5,11.452,11.311,2.2307
0.35,9.5,6,13.247,12.953,2.6487
0.35,9.5,7,11.218,11.195,1.8167
0.35,9.5,8,12.637,12.661,2.9539
0.4,9.5,1,11.196,11.301,2.0716
0.4,9.5,2,12.715,12.932,2.5029
0.4,9.5,3,11.196,11.194,1.7409
0.4,9.5,4,12.715,12.664,2.744
0.4,9.5,5,11.452,11.31,2.0715
0.4,9.5,6,13.247,12.951,2.47
0.4,9.5,7,11.218,11.195,1.7
0.4,9.5,8,12.637,12.661,2.7431
0.45,9.5,1,11.196,11.302,1.7584
0.45,9.5,2,12.715,12.933,2.1177
0.45,9.5,3,11.196,11.194,1.4703
0.45,9.5,4,12.715,12.664,2.329
0.45,9.5,5,11.452,11.31,1.7579
0.45,9.5,6,13.247,12.95,2.1016
0.45,9.5,7,11.218,11.195,1.4512
0.45,9.5,8,12.637,12.661,2.328
0.5,9.5,1,11.196,11.302,1.4235
0.5,9.5,2,12.715,12.933,1.7107
0.5,9.5,3,11.196,11.194,1.1867
0.5,9.5,4,12.715,12.664,1.8855
0.5,9.5,5,11.452,11.309,1.4228
0.5,9.5,6,13.247,12.949,1.7034
0.5,9.5,7,11.218,11.194,1.1793
0.5,9.5,8,12.637,12.661,1.8843
0.55,9.5,1,11.196,11.302,1.1295
0.55,9.5,2,12.715,12.934,1.3554
0.55,9.5,3,11.196,11.194,0.94028
0.55,9.5,4,12.715,12.663,1.4962
0.55,9.5,5,11.452,11.309,1.1288
0.55,9.5,6,13.247,12.948,1.3523
0.55,9.5,7,11.218,11.194,0.93796
0.55,9.5,8,12.637,12.661,1.4951
0.6,9.5,1,11.196,11.302,0.89265
0.6,9.5,2,12.715,12.934,1.0702
0.6,9.5,3,11.196,11.194,0.74276
0.6,9.5,4,12.715,12.663,1.1825
0.6,9.5,5,11.452,11.309,0.89216
0.6,9.5,6,13.247,12.947,1.069
0.6,9.5,7,11.218,11.194,0.74242
0.6,9.5,8,12.637,12.661,1.1818
0.65,9.5,1,11.196,11.303,0.7091
0.65,9.5,2,12.715,12.935,0.84956
0.65,9.5,3,11.196,11.194,0.59004
0.65,9.5,4,12.715,12.663,0.93942
0.65,9.5,5,11.452,11.308,0.70879
0.65,9.5,6,13.247,12.947,0.84924
0.65,9.5,7,11.218,11.194,0.59034
0.65,9.5,8,12.637,12.661,0.93898
0.7,9.5,1,11.196,11.303,0.56896
0.7,9.5,2,12.715,12.935,0.68138
0.7,9.5,3,11.196,11.194,0.47353
0.7,9.5,4,12.715,12.663,0.7538
0.7,9.5,5,11.452,11.308,0.56877
0.7,9.5,6,13.247,12.946,0.68138
0.7,9.5,7,11.218,11.194,0.47395
0.7,9.5,8,12.637,12.661,0.75354
0.75,9.5,1,11.196,11.303,0.46207
0.75,9.5,2,12.715,12.935,0.55324
0.75,9.5,3,11.196,11.194,0.38467
0.75,9.5,4,12.715,12.663,0.61221
0.75,9.5,5,11.452,11.308,0.46196
0.75,9.5,6,13.247,12.946,0.55333
0.75,9.5,7,11.218,11.194,0.38503
0.75,9.5,8,12.637,12.661,0.61206
0.8,9.5,1,11.196,11.303,0.37997
0.8,9.5,2,12.715,12.936,0.45489
0.8,9.5,3,11.196,11.194,0.31641
0.8,9.5,4,12.715,12.663,0.50345
0.8,9.5,5,11.452,11.308,0.37991
0.8,9.5,6,13.247,12.945,0.45498
0.8,9.5,7,11.218,11.194,0.31667
0.8,9.5,8,12.637,12.661,0.50336
0.85,9.5,1,11.196,11.303,0.31617
0.85,9.5,2,12.715,12.936,0.37849
0.85,9.5,3,11.196,11.194,0.26334
0.85,9.5,4,12.715,12.663,0.41893
0.85,9.5,5,11.452,11.308,0.31614
0.85,9.5,6,13.247,12.945,0.37857
0.85,9.5,7,11.218,11.194,0.26351
0.85,9.5,8,12.637,12.662,0.41888
0.9,9.5,1,11.196,11.303,0.26594
0.9,9.5,2,12.715,12.936,0.31836
0.9,9.5,3,11.196,11.194,0.22154
0.9,9.5,4,12.715,12.663,0.35238
0.9,9.5,5,11.452,11.307,0.26592
0.9,9.5,6,13.247,12.945,0.31841
0.9,9.5,7,11.218,11.194,0.22165
0.9,9.5,8,12.637,12.662,0.35235
0.95,9.5,1,11.196,11.303,0.22587
0.95,9.5,2,12.715,12.936,0.27039
0.95,9.5,3,11.196,11.194,0.18818
0.95,9.5,4,12.715,12.663,0.29929
0.95,9.5,5,11.452,11.307,0.22586
0.95,9.5,6,13.247,12.944,0.27042
0.95,9.5,7,11.218,11.194,0.18825
0.95,9.5,8,12.637,12.662,0.29927
1,9.5,1,11.196,11.303,0.1935
1,9.5,2,12.715,12.936,0.23164
1,9.5,3,11.196,11.194,0.16123
1,9.5,4,12.715,12.663,0.2564
1,9.5,5,11.452,11.307,0.1935
1,9.5,6,13.247,12.944,0.23166
1,9.5,7,11.218,11.194,0.16127
1,9.5,8,12.637,12.662,0.25639
1.05,9.5,1,11.196,11.303,0.16706
1.05,9.5,2,12.715,12.937,0.19999
1.05,9.5,3,11.196,11.194,0.13921
1.05,9.5,4,12.715,12.663,0.22137
1.05,9.5,5,11.452,11.307,0.16706
1.05,9.5,6,13.247,12.944,0.2
1.05,9.5,7,11.218,11.194,0.13923
1.05,9.5,8,12.637,12.662,0.22136
1.1,9.5,1,11.196,11.303,0.14525
1.1,9.5,2,12.715,12.937,0.17388
1.1,9.5,3,11.196,11.194,0.12104
1.1,9.5,4,12.715,12.663,0.19246
1.1,9.5,5,11.452,11.307,0.14525
1.1,9.5,6,13.247,12.944,0.17388
1.1,9.5,7,11.218,11.194,0.12105
1.1,9.5,8,12.637,12.662,0.19246
1.15,9.5,1,11.196,11.304,0.12708
1.15,9.5,2,12.715,12.937,0.15213
1.15,9.5,3,11.196,11.194,0.1059
1.15,9.5,4,12.715,12.663,0.16839
1.15,9.5,5,11.452,11.307,0.12708
1.15,9.5,6,13.247,12.944,0.15213
1.15,9.5,7,11.218,11.194,0.10591
1.15,9.5,8,12.637,12.662,0.16839
1.2,9.5,1,11.196,11.304,0.11183
1.2,9.5,2,12.715,12.937,0.13387
1.2,9.5,3,11.196,11.194,0.093195
1.2,9.5,4,12.715,12.663,0.14818
1.2,9.5,5,11.452,11.307,0.11183
1.2,9.5,6,13.247,12.943,0.13387
1.2,9.5,7,11.218,11.194,0.093199
1.2,9.5,8,12.637,12.662,0.14818
1.25,9.5,1,11.196,11.304,0.098929
1.25,9.5,2,12.715,12.937,0.11843
1.25,9.5,3,11.196,11.194,0.082444
1.25,9.5,4,12.715,12.663,0.13109
1.25,9.5,5,11.452,11.307,0.098929
1.25,9.5,6,13.247,12.943,0.11843
1.25,9.5,7,11.218,11.194,0.082447
1.25,9.5,8,12.637,12.662,0.13108
1.3,9.5,1,11.196,11.304,0.08794
1.3,9.5,2,12.715,12.937,0.10527
1.3,9.5,3,11.196,11.194,0.073287
1.3,9.5,4,12.715,12.663,0.11652
1.3,9.5,5,11.452,11.307,0.08794
1.3,9.5,6,13.247,12.943,0.10527
1.3,9.5,7,11.218,11.194,0.073289
1.3,9.5,8,12.637,12.662,0.11652
1.35,9.5,1,11.196,11.304,0.078522
1.35,9.5,2,12.715,12.937,0.093997
1.35,9.5,3,11.196,11.194,0.065439
1.35,9.5,4,12.715,12.662,0.10404
1.35,9.5,5,11.452,11.307,0.078522
1.35,9.5,6,13.247,12.943,0.093998
1.35,9.5,7,11.218,11.194,0.06544
1.35,9.5,8,12.637,12.662,0.10404
1.4,9.5,1,11.196,11.304,0.070403
1.4,9.5,2,12.715,12.937,0.084278
1.4,9.5,3,11.196,11.194,0.058673
1.4,9.5,4,12.715,12.662,0.093287
1.4,9.5,5,11.452,11.306,0.070403
1.4,9.5,6,13.247,12.943,0.084278
1.4,9.5,7,11.218,11.194,0.058673
1.4,9.5,8,12.637,12.662,0.093287
1.45,9.5,1,11.196,11.304,0.063367
1.45,9.5,2,12.715,12.937,0.075854
1.45,9.5,3,11.196,11.194,0.052809
1.45,9.5,4,12.715,12.662,0.083963
1.45,9.5,5,11.452,11.306,0.063366
1.45,9.5,6,13.247,12.943,0.075855
1.45,9.5,7,11.218,11.194,0.052809
1.45,9.5,8,12.637,12.662,0.083963
1.5,9.5,1,11.196,11.304,0.057238
1.5,9.5,2,12.715,12.937,0.068518
1.5,9.5,3,11.196,11.194,0.047701
1.5,9.5,4,12.715,12.662,0.075842
1.5,9.5,5,11.452,11.306,0.057238
1.5,9.5,6,13.247,12.943,0.068518
1.5,9.5,7,11.218,11.194,0.047701
1.5,9.5,8,12.637,12.662,0.075842
1.55,9.5,1,11.196,11.304,0.051874
1.55,9.5,2,12.715,12.937,0.062097
1.55,9.5,3,11.196,11.194,0.043232
1.55,9.5,4,12.715,12.662,0.068735
1.55,9.5,5,11.452,11.306,0.051874
1.55,9.5,6,13.247,12.943,0.062098
1.55,9.5,7,11.218,11.194,0.043232
1.55,9.5,8,12.637,12.662,0.068735
1.6,9.5,1,11.196,11.304,0.047161
1.6,9.5,2,12.715,12.938,0.056455
1.6,9.5,3,11.196,11.194,0.039304
1.6,9.5,4,12.715,12.662,0.06249
1.6,9.5,5,11.452,11.306,0.047161
1.6,9.5,6,13.247,12.942,0.056455
1.6,9.5,7,11.218,11.194,0.039304
1.6,9.5,8,12.637,12.662,0.06249
1.65,9.5,1,11.196,11.304,0.043002
1.65,9.5,2,12.715,12.938,0.051476
1.65,9.5,3,11.196,11.194,0.035837
1.65,9.5,4,12.715,12.662,0.056979
1.65,9.5,5,11.452,11.306,0.043002
1.65,9.5,6,13.247,12.942,0.051476
1.65,9.5,7,11.218,11.194,0.035837
1.65,9.5,8,12.637,12.662,0.056979
1.7,9.5,1,11.196,11.304,0.039318
1.7,9.5,2,12.715,12.938,0.047066
1.7,9.5,3,11.196,11.194,0.032767
1.7,9.5,4,12.715,12.662,0.052098
1.7,9.5,5,11.452,11.306,0.039318
1.7,9.5,6,13.247,12.942,0.047066
1.7,9.5,7,11.218,11.194,0.032767
1.7,9.5,8,12.637,12.662,0.052098
1.75,9.5,1,11.196,11.304,0.036043
1.75,9.5,2,12.715,12.938,0.043146
1.75,9.5,3,11.196,11.194,0.030038
1.75,9.5,4,12.715,12.662,0.047758
1.75,9.5,5,11.452,11.306,0.036043
1.75,9.5,6,13.247,12.942,0.043146
1.75,9.5,7,11.218,11.194,0.030038
1.75,9.5,8,12.637,12.662,0.047758
1.8,9.5,1,11.196,11.304,0.033122
1.8,9.5,2,12.715,12.938,0.039649
1.8,9.5,3,11.196,11.194,0.027604
1.8,9.5,4,12.715,12.662,0.043888
1.8,9.5,5,11.452,11.306,0.033122
1.8,9.5,6,13.247,12.942,0.039649
1.8,9.5,7,11.218,11.194,0.027604
1.8,9.5,8,12.637,12.662,0.043888
1.85,9.5,1,11.196,11.304,0.030508
1.85,9.5,2,12.715,12.938,0.036521
1.85,9.5,3,11.196,11.194,0.025425
1.85,9.5,4,12.715,12.662,0.040424
1.85,9.5,5,11.452,11.306,0.030508
1.85,9.5,6,13.247,12.942,0.036521
1.85,9.5,7,11.218,11.194,0.025425
1.85,9.5,8,12.637,12.662,0.040424
1.9,9.5,1,11.196,11.304,0.028162
1.9,9.5,2,12.715,12.938,0.033712
1.9,9.5,3,11.196,11.194,0.02347
1.9,9.5,4,12.715,12.662,0.037316
1.9,9.5,5,11.452,11.306,0.028162
1.9,9.5,6,13.247,12.942,0.033712
1.9,9.5,7,11.218,11.194,0.02347
1.9,9.5,8,12.637,12.662,0.037316
1.95,9.5,1,11.196,11.304,0.026051
1.95,9.5,2,12.715,12.938,0.031185
1.95,9.5,3,11.196,11.194,0.021711
1.95,9.5,4,12.715,12.662,0.034519
1.95,9.5,5,11.452,11.306,0.026051
1.95,9.5,6,13.247,12.942,0.031185
1.95,9.5,7,11.218,11.194,0.021711
1.95,9.5,8,12.637,12.662,0.034519
2,9.5,1,11.196,11.304,0.024146
2,9.5,2,12.715,12.938,0.028904
2,9.5,3,11.196,11.194,0.020123
2,9.5,4,12.715,12.662,0.031994
2,9.5,5,11.452,11.306,0.024146
2,9.5,6,13.247,12.942,0.028904
2,9.5,7,11.218,11.194,0.020123
2,9.5,8,12.637,12.662,0.031994
0.3,10,1,11.697,11.802,2.0948
0.3,10,2,13.218,13.433,2.557
0.3,10,3,11.697,11.695,1.7883
0.3,10,4,13.218,13.167,2.7774
0.3,10,5,11.954,11.814,2.088
0.3,10,6,13.752,13.458,2.4636
0.3,10,7,11.719,11.696,1.6861
0.3,10,8,13.139,13.163,2.7651
0.35,10,1,11.697,11.803,2.246
0.35,10,2,13.218,13.435,2.7258
0.35,10,3,11.697,11.695,1.9009
0.35,10,4,13.218,13.166,2.9759
0.35,10,5,11.954,11.813,2.2446
0.35,10,6,13.752,13.456,2.6652
0.35,10,7,11.719,11.696,1.828
0.35,10,8,13.139,13.163,2.9723
0.4,10,1,11.697,11.803,2.0845
0.4,10,2,13.218,13.436,2.5185
0.4,10,3,11.697,11.695,1.7518
0.4,10,4,13.218,13.166,2.7611
0.4,10,5,11.954,11.812,2.0844
0.4,10,6,13.752,13.455,2.4854
0.4,10,7,11.719,11.696,1.7106
0.4,10,8,13.139,13.163,2.7602
0.45,10,1,11.697,11.803,1.7693
0.45,10,2,13.218,13.437,2.1309
0.45,10,3,11.697,11.695,1.4795
0.45,10,4,13.218,13.166,2.3435
0.45,10,5,11.954,11.812,1.7689
0.45,10,6,13.752,13.454,2.1148
0.45,10,7,11.719,11.696,1.4603
0.45,10,8,13.139,13.163,2.3425
0.5,10,1,11.697,11.804,1.4324
0.5,10,2,13.218,13.437,1.7214
0.5,10,3,11.697,11.695,1.1941
0.5,10,4,13.218,13.166,1.8973
0.5,10,5,11.954,11.811,1.4316
0.5,10,6,13.752,13.453,1.714
0.5,10,7,11.719,11.695,1.1866
0.5,10,8,13.139,13.164,1.896
0.55,10,1,11.697,11.804,1.1365
0.55,10,2,13.218,13.438,1.3639
0.55,10,3,11.697,11.695,0.94615
0.55,10,4,13.218,13.166,1.5055
0.55,10,5,11.954,11.811,1.1358
0.55,10,6,13.752,13.452,1.3608
0.55,10,7,11.719,11.695,0.94381
0.55,10,8,13.139,13.164,1.5045
0.6,10,1,11.697,11.804,0.89821
0.6,10,2,13.218,13.438,1.0768
0.6,10,3,11.697,11.695,0.7474
0.6,10,4,13.218,13.166,1.1899
0.6,10,5,11.954,11.81,0.89772
0.6,10,6,13.752,13.451,1.0757
0.6,10,7,11.719,11.695,0.74705
0.6,10,8,13.139,13.164,1.1892
0.65,10,1,11.697,11.804,0.71353
0.65,10,2,13.218,13.439,0.85486
0.65,10,3,11.697,11.695,0.59372
0.65,10,4,13.218,13.165,0.94528
0.65,10,5,11.954,11.81,0.71321
0.65,10,6,13.752,13.451,0.85454
0.65,10,7,11.719,11.695,0.59403
0.65,10,8,13.139,13.164,0.94484
0.7,10,1,11.697,11.805,0.57251
0.7,10,2,13.218,13.439,0.68563
0.7,10,3,11.697,11.695,0.47648
0.7,10,4,13.218,13.165,0.7585
0.7,10,5,11.954,11.81,0.57232
0.7,10,6,13.752,13.45,0.68563
0.7,10,7,11.719,11.695,0.4769
0.7,10,8,13.139,13.164,0.75823
0.75,10,1,11.697,11.805,0.46495
0.75,10,2,13.218,13.439,0.55669
0.75,10,3,11.697,11.695,0.38707
0.75,10,4,13.218,13.165,0.61603
0.75,10,5,11.954,11.81,0.46484
0.75,10,6,13.752,13.45,0.55678
0.75,10,7,11.719,11.695,0.38743
0.75,10,8,13.139,13.164,0.61588
0.8,10,1,11.697,11.805,0.38234
0.8,10,2,13.218,13.439,0.45772
0.8,10,3,11.697,11.695,0.31838
0.8,10,4,13.218,13.165,0.50659
